Date,Magnitude,Latitude,Longitude,UTM-x-coordinate,UTM-y-coordinate,Depth,Phase,Center-th,Center-en,Severity-level,Fname,Fid,DateNoTime,RangeDay,Start
2022-11-27 07:19:06,2.2,19.26,99.746,578395,2129764,4,13,ต.ท่าจำปี อ.เมืองพะเยา จ.พะเยา,"Tambon Tha Champi, Amphoe MueangPhayao, Phayao",1,PHA YAO,10,2022-11-27,5444,
2022-12-06 22:54:52,1.8,19.261,99.769,580812,2129885,1,12,ต.ท่าจำปี อ.เมืองพะเยา จ.พะเยา,"Tambon Tha Champi, Amphoe MueangPhayao, Phayao",1,PHA YAO,10,2022-12-06,5453,
2023-01-14 23:17:53,1.6,19.361,99.524,555031,2140855,3,10,ต.เวียง อ.เวียงป่าเป้า จ.เชียงราย,"Tambon Wiang, Amphoe WiangPaPao, ChiangRai",1,PHA YAO,10,2023-01-14,5492,
2023-02-12 20:10:01,2.2,19.236,99.798,583872,2127133,1,21,ต.ท่าจำปี อ.เมืองพะเยา จ.พะเยา,"Tambon Tha Champi, Amphoe MueangPhayao, Phayao",1,PHA YAO,10,2023-02-12,5521,
2023-02-15 10:06:25,1.7,19.662,99.698,573170,2174228,6,10,ต.ทรายขาว อ.พาน จ.เชียงราย,"Tambon Sai Khao, Amphoe Phan, ChiangRai",1,PHA YAO,10,2023-02-15,5524,
2023-02-20 18:55:14,1.9,19.259,99.773,581233,2129666,1,18,ต.ท่าจำปี อ.เมืองพะเยา จ.พะเยา,"Tambon Tha Champi, Amphoe MueangPhayao, Phayao",1,PHA YAO,10,2023-02-20,5529,
2023-02-26 00:12:47,2.2,19.258,99.748,578606,2129544,5,26,ต.ท่าจำปี อ.เมืองพะเยา จ.พะเยา,"Tambon Tha Champi, Amphoe MueangPhayao, Phayao",1,PHA YAO,10,2023-02-26,5535,
2023-03-09 18:31:14,1.5,19.267,99.747,578497,2130539,4,15,ต.ท่าจำปี อ.เมืองพะเยา จ.พะเยา,"Tambon Tha Champi, Amphoe MueangPhayao, Phayao",1,PHA YAO,10,2023-03-09,5546,
2023-03-12 01:59:58,2.1,19.509,99.585,561382,2157253,2,16,ต.ท่าก๊อ อ.แม่สรวย จ.เชียงราย,"Tambon Tha Ko, Amphoe MaeSuai, ChiangRai",1,PHA YAO,10,2023-03-12,5549,
2023-03-12 21:21:50,1.6,19.26,99.767,580602,2129774,4,8,ต.ท่าจำปี อ.เมืองพะเยา จ.พะเยา,"Tambon Tha Champi, Amphoe MueangPhayao, Phayao",1,PHA YAO,10,2023-03-12,5549,
2023-03-13 22:57:37,2.9,18.838,99.56,558997,2082995,4,21,ต.แม่สุก อ.แจ้ห่ม จ.ลำปาง,"Tambon Mae Suk, Amphoe ChaeHom, Lampang",1,PHA YAO,10,2023-03-13,5550,
2023-03-21 21:34:49,1.9,19.763,99.684,571657,2185399,2,16,ต.จอมหมอกแก้ว อ.แม่ลาว จ.เชียงราย,"Tambon Jommokkaew, Amphoe MaeLao, ChiangRai",1,PHA YAO,10,2023-03-21,5558,
2023-03-30 08:29:23,1.8,19.732,99.709,574291,2181980,2,7,ต.ดงมะดะ อ.แม่ลาว จ.เชียงราย,"Tambon Dong Mada, Amphoe MaeLao, ChiangRai",1,PHA YAO,10,2023-03-30,5567,
2023-03-31 18:48:01,1.7,19.241,99.748,578614,2127663,2,13,ต.บ้านต๊ำ อ.เมืองพะเยา จ.พะเยา,"Tambon Ban Tam, Amphoe MueangPhayao, Phayao",1,PHA YAO,10,2023-03-31,5568,
2023-06-27 04:34:31,3.0,18.585,99.548,557819,2054997,1,22,ต.บ้านสา อ.แจ้ห่ม จ.ลำปาง,"Tambon Ban Sa, Amphoe ChaeHom, Lampang",2,PHA YAO,10,2023-06-27,5656,
2023-09-05 17:35:09,1.7,19.248,99.759,579767,2128442,1,11,ต.ท่าจำปี อ.เมืองพะเยา จ.พะเยา,"Tambon Tha Champi, Amphoe MueangPhayao, Phayao",1,PHA YAO,10,2023-09-05,5726,
2023-09-20 17:45:26,3.6,19.75,99.693,572606,2183965,2,26,ต.ดงมะดะ อ.แม่ลาว จ.เชียงราย,"Tambon Dong Mada, Amphoe MaeLao, ChiangRai",2,PHA YAO,10,2023-09-20,5741,
2023-09-20 18:23:26,1.9,19.762,99.683,571553,2185288,3,15,ต.จอมหมอกแก้ว อ.แม่ลาว จ.เชียงราย,"Tambon Chom Mok Kaeo, Amphoe MaeLao, ChiangRai",1,PHA YAO,10,2023-09-20,5741,
2023-09-20 20:00:47,0.9,19.759,99.684,571659,2184957,4,8,ต.จอมหมอกแก้ว อ.แม่ลาว จ.เชียงราย,"Tambon Chom Mok Kaeo, Amphoe MaeLao, ChiangRai",1,PHA YAO,10,2023-09-20,5741,
2023-09-20 20:18:22,1.8,19.728,99.701,573454,2181533,2,11,ต.ดงมะดะ อ.แม่ลาว จ.เชียงราย,"Tambon Dong Mada, Amphoe MaeLao, ChiangRai",1,PHA YAO,10,2023-09-20,5741,
2023-09-22 13:05:57,1.3,19.753,99.676,570824,2184289,3,8,ต.ดงมะดะ อ.แม่ลาว จ.เชียงราย,"Tambon Dong Mada, Amphoe MaeLao, ChiangRai",1,PHA YAO,10,2023-09-22,5743,
2023-11-12 14:17:17,1.7,19.366,99.803,584331,2141521,2,18,ต.ศรีถ้อย อ.แม่ใจ จ.พะเยา,"Tambon Si Thoi, Amphoe MaeChai, Phayao",1,PHA YAO,10,2023-11-12,5794,
2023-11-30 21:01:17,2.0,19.246,99.781,582080,2128231,1,16,ต.ท่าจำปี อ.เมืองพะเยา จ.พะเยา,"Tambon Tha Champi, Amphoe MueangPhayao, Phayao",1,PHA YAO,10,2023-11-30,5812,
2023-12-17 12:05:33,1.6,19.688,99.71,574416,2177111,3,12,ต.ทรายขาว อ.พาน จ.เชียงราย,"Tambon Sai Khao, Amphoe Phan, ChiangRai",1,PHA YAO,10,2023-12-17,5829,
2023-12-21 00:21:45,1.8,18.907,99.912,596044,2090784,1,14,ต.บ้านร้อง อ.งาว จ.ลำปาง,"Tambon Ban Rong, Amphoe Ngao, Lampang",1,PHA YAO,10,2023-12-21,5833,
2024-01-09 20:27:27,1.2,19.742,99.68,571248,2183074,1,13,ต.ดงมะดะ อ.แม่ลาว จ.เชียงราย,"Tambon Dong Mada, Amphoe MaeLao, ChiangRai",1,PHA YAO,10,2024-01-09,5852,
2024-01-10 21:15:43,1.7,19.514,99.81,584989,2157902,5,10,ต.หัวง้ม อ.พาน จ.เชียงราย,"Tambon Hua Ngom, Amphoe Phan, ChiangRai",1,PHA YAO,10,2024-01-10,5853,
2024-02-15 16:45:54,2.0,19.721,99.691,572410,2180754,1,22,ต.ดงมะดะ อ.แม่ลาว จ.เชียงราย,"Tambon Dong Mada, Amphoe MaeLao, ChiangRai",1,PHA YAO,10,2024-02-15,5889,
2024-02-16 18:12:27,1.4,18.606,99.552,558234,2057322,2,14,ต.บ้านสา อ.แจ้ห่ม จ.ลำปาง,"Tambon Ban Sa, Amphoe ChaeHom, Lampang",1,PHA YAO,10,2024-02-16,5890,
2024-02-25 05:08:03,2.2,19.491,99.6,562963,2155266,1,18,ต.ป่าหุ่ง อ.พาน จ.เชียงราย,"Tambon Pa Hung, Amphoe Phan, ChiangRai",1,PHA YAO,10,2024-02-25,5899,
2024-03-02 23:29:30,1.7,18.841,99.501,552780,2083309,2,17,ต.แจ้ซ้อน อ.เมืองปาน จ.ลำปาง,"Tambon Chae Son, Amphoe MueangPan, Lampang",1,PHA YAO,10,2024-03-02,5905,
